timestamp,event_type,status_code,response_ms,cpu_percent,memory_percent,requests_per_minute,error_flag,server_node,region,user_type
2026-05-24 00:55:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 00:55:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 00:56:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 00:56:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 00:56:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 00:56:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 00:57:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 00:57:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 00:57:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 00:57:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 00:58:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 00:58:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 00:58:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 00:58:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 00:59:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 00:59:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 00:59:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 00:59:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:00:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:00:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:00:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:00:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:01:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:01:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:01:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:01:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:02:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:02:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:02:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:02:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:03:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:03:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:03:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:03:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:04:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:04:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:04:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:04:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:05:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:05:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:05:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:05:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:06:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:06:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:06:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:06:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:07:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:07:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:07:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:07:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:08:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:08:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:08:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:08:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:09:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:09:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:09:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:09:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:10:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:10:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:10:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:10:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:11:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:11:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:11:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:11:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:12:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:12:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:12:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:12:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:13:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:13:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:13:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:13:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:14:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:14:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:14:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:14:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:15:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:15:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:15:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:15:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:16:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:16:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:16:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:16:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:17:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:17:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:17:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:17:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:18:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:18:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:18:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:18:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:19:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:19:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:19:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:19:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:20:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:20:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:20:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:20:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:21:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:21:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:21:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:21:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:22:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:22:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:22:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:22:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:23:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:23:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:23:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:23:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:24:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:24:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:24:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:24:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:25:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:25:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:25:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:25:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:26:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:26:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:26:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:26:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:27:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:27:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:27:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:27:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:28:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:28:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:28:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:28:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:29:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:29:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:29:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:29:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:30:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:30:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:30:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:30:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:31:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:31:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:31:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:31:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:32:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:32:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:32:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:32:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:33:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:33:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:33:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:33:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:34:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:34:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:34:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:34:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:35:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:35:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:35:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:35:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:36:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:36:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:36:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:36:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:37:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:37:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:37:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:37:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:38:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:38:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:38:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:38:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:39:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:39:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:39:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:39:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:40:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:40:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:40:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:40:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:41:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:41:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:41:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:41:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:42:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:42:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:42:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:42:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:43:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:43:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:43:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:43:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:44:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:44:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:44:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:44:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:45:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:45:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:45:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:45:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:46:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:46:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:46:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:46:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:47:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:47:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:47:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:47:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:48:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:48:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:48:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:48:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:49:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:49:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:49:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:49:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:50:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:50:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:50:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:50:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:51:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:51:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:51:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:51:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:52:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:52:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:52:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:52:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:53:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:53:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:53:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:53:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:54:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:54:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:54:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:54:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:55:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:55:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:55:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:55:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:56:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:56:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:56:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:56:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:57:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:57:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:57:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:57:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:58:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:58:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:58:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:58:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:59:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:59:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:59:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 01:59:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:00:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:00:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:00:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:00:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:01:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:01:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:01:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:01:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:02:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:02:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:02:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:02:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:03:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:03:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:03:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:03:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:04:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:04:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:04:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:04:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:05:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:05:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:05:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:05:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:06:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:06:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:06:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:06:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:07:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:07:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:07:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:07:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:08:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:08:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:08:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:08:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:09:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:09:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:09:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:09:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:10:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:10:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:10:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:10:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:11:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:11:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:11:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:11:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:12:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:12:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:12:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:12:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:13:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:13:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:13:32,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:13:47,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:14:02,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
2026-05-24 02:14:17,report,500,360,35.7,52.5,32,1,srv-b,Sur,cliente
